d_measured,depth,D,mean_branches,n_primary_dendrites,branch_angle,total_length,num_neurons
1.4378057,3.0,1.6012295,1.8203762,7.0,2.938946,717.34705,20.0
1.080782,10.0,1.8015134,1.7157991,6.0,2.2870429,948.182,24.0
1.5369222,3.0,1.1024975,1.9382063,4.0,2.6060195,819.95013,6.0
1.415739,8.0,1.3466399,1.0158159,7.0,1.2798562,266.07553,9.0
1.6071075,7.0,1.6266583,1.853035,5.0,2.2117927,898.9539,8.0
1.5546312,5.0,1.2235631,1.5032073,6.0,2.3032954,612.64435,17.0
1.1083955,5.0,1.0105882,1.3573139,5.0,1.114407,65.780304,14.0
1.5207556,4.0,1.4238137,1.7811449,7.0,0.5447559,495.13092,20.0
1.4844775,9.0,1.6225592,1.461803,3.0,3.01748,828.08466,21.0
1.5153643,5.0,1.096074,1.0296777,7.0,1.2020751,548.52155,6.0
1.4253395,5.0,1.7718163,1.1524309,7.0,0.065518975,417.85248,24.0
1.560234,5.0,1.8653486,1.497624,5.0,1.8387372,964.31433,4.0
1.5491519,7.0,1.3639154,1.5041848,6.0,2.490244,973.88904,11.0
1.3904495,7.0,1.6897676,1.0743464,7.0,1.7211378,248.1662,14.0
1.5148656,9.0,1.0014716,1.5955545,5.0,2.6890967,223.24919,20.0
1.4574293,4.0,1.4494959,1.7077024,6.0,0.3841146,595.82526,29.0
1.5522963,10.0,1.2863561,1.0011365,3.0,0.98305833,520.5011,14.0
1.4952208,9.0,1.860049,1.6565137,3.0,2.505788,410.29132,15.0
1.4342852,3.0,1.6916896,1.4100691,5.0,3.0225809,891.51324,24.0
1.5421166,3.0,1.4332495,1.5134027,5.0,2.4522934,817.029,8.0
1.2501469,5.0,1.9454594,1.0138544,7.0,1.3409723,87.813614,20.0
1.6611263,9.0,1.1655753,1.1696538,5.0,1.5778084,968.14954,6.0
1.4549731,6.0,1.9362738,1.6067071,5.0,0.65751165,524.514,4.0
1.3892152,8.0,1.4992208,1.1032752,4.0,0.8105546,270.99225,9.0
1.3345138,8.0,1.4912707,1.4043313,6.0,2.866817,617.10254,26.0
1.3677293,8.0,1.4727374,1.1126745,6.0,2.515717,665.22174,27.0
1.4459885,4.0,1.6419003,1.0123595,4.0,1.2427903,822.3456,29.0
1.5402539,4.0,1.3267238,1.3883988,5.0,0.15859184,419.48547,22.0
1.5425489,5.0,1.0654253,1.0341507,6.0,0.4216988,921.05115,10.0
1.4536833,10.0,1.6215769,1.883532,6.0,1.2567474,459.8493,16.0
1.2049171,10.0,1.5167544,1.4449154,5.0,2.3534315,122.363815,13.0
1.4969039,7.0,1.1395268,1.3466252,6.0,1.2503011,701.14014,22.0
1.3059162,5.0,1.6334536,1.0122375,6.0,2.7375157,156.72185,18.0
1.3492053,6.0,1.5050205,1.610516,7.0,1.173351,673.0646,25.0
1.512926,8.0,1.1372652,1.8029801,3.0,0.7391157,488.28613,7.0
1.5298251,8.0,1.6871154,1.8623589,5.0,0.596725,667.5959,12.0
1.5579271,11.0,1.4452436,1.2609507,8.0,0.90886873,797.5178,4.0
1.5207213,9.0,1.0192423,1.8697089,5.0,2.9810488,403.84595,12.0
1.3828613,4.0,1.2401359,1.4777794,6.0,1.4331396,233.4064,5.0
1.5514611,4.0,1.0652277,1.5616465,7.0,3.0712314,665.00714,21.0
1.5158347,8.0,1.9025767,1.408767,6.0,1.0127041,475.4605,6.0
1.4258622,8.0,1.6617044,1.610655,7.0,2.642127,333.12573,26.0
1.5523585,8.0,1.0196546,1.4809257,6.0,2.295201,553.8652,28.0
1.5634322,7.0,1.0131068,1.1933752,8.0,0.67043775,219.58762,22.0
1.3970724,10.0,1.9430757,1.2657443,6.0,2.156597,331.04962,14.0
1.3775791,4.0,1.9541883,1.0942264,7.0,1.5035998,504.32825,29.0
1.471736,5.0,1.0230927,1.9339619,3.0,0.7311457,766.0236,5.0
1.3362143,11.0,1.8235321,1.2598456,8.0,2.1103117,227.02498,19.0
1.4866159,11.0,1.1266807,1.0458618,6.0,0.27005318,546.42395,16.0
1.5007972,9.0,1.349573,1.4594084,6.0,2.4153867,426.54675,24.0
1.3686129,10.0,1.6635679,1.7773888,6.0,2.1931615,361.60464,3.0
1.4584897,7.0,1.7597595,1.0776662,6.0,1.0502053,501.5266,3.0
1.1338036,10.0,1.3235866,1.570277,7.0,2.6945367,117.352165,7.0
1.5161858,3.0,1.7523725,1.3264804,5.0,1.6340921,714.333,14.0
1.345508,9.0,1.0252923,1.1016495,7.0,2.0463884,154.5198,15.0
1.1899999,7.0,1.9447649,1.649481,7.0,2.9427323,898.3417,28.0
1.51773,3.0,1.4833322,1.6249578,6.0,0.3375624,289.242,25.0
1.0748379,7.0,1.3289043,1.6911801,4.0,0.059602518,51.923405,16.0
1.5932075,7.0,1.5597824,1.2885053,5.0,1.5729041,819.3633,8.0
1.5177816,5.0,1.9160745,1.747581,3.0,2.0990238,699.21985,11.0
1.2420594,7.0,1.3554478,1.4045746,5.0,1.1703756,104.41572,16.0
1.1479133,6.0,1.5443999,1.5942107,7.0,2.323548,110.96946,8.0
1.3711878,9.0,1.9099154,1.3588945,6.0,2.3604672,217.38002,22.0
1.4314705,9.0,1.537864,1.485514,8.0,2.614733,777.9269,9.0
1.4281015,8.0,1.6852942,1.7177277,5.0,2.031104,826.5619,16.0
1.2850273,5.0,1.4099299,1.8194574,4.0,0.7053363,83.5997,30.0
1.3062706,10.0,1.8538365,1.5555153,8.0,1.8726275,421.14896,28.0
1.272441,6.0,1.577279,1.688771,6.0,2.9977891,208.3091,6.0
1.3670363,4.0,1.8760278,1.804024,8.0,2.5954368,439.2441,26.0
1.2003611,10.0,1.84323,1.5658449,7.0,2.6970618,856.2292,26.0
1.6678085,8.0,1.079619,1.702216,4.0,1.0367198,720.67255,18.0
1.351566,8.0,1.0206361,1.7471082,6.0,1.5263487,184.35663,6.0
1.3365535,4.0,1.7611411,1.9109,5.0,0.013262903,804.467,30.0
1.6875126,11.0,1.3661759,1.5426971,6.0,1.2322266,671.67145,7.0
1.5157437,6.0,1.8282957,1.5999357,5.0,2.82992,554.17645,10.0
1.4667293,9.0,1.4662987,1.4339591,3.0,0.80498517,328.4775,25.0
1.5014039,6.0,1.2598643,1.7058749,7.0,2.9261212,938.2295,13.0
1.3211178,10.0,1.5786834,1.9600289,8.0,2.016766,167.90489,13.0
1.468828,8.0,1.6885006,1.2063465,6.0,1.8397758,957.7124,11.0
1.4750652,3.0,1.531695,1.065057,4.0,2.7842977,764.63196,27.0
1.0866199,9.0,1.9559834,1.6172707,7.0,2.2688122,647.8609,26.0
1.4752883,10.0,1.483791,1.3639569,5.0,2.2027607,681.9048,16.0
1.3643711,8.0,1.5917453,1.3103237,6.0,2.6210928,542.82056,25.0
1.5728005,5.0,1.5292904,1.599,5.0,0.8461159,441.71683,17.0
1.3643994,6.0,1.1882797,1.1774213,8.0,0.09085884,715.6462,25.0
1.286999,7.0,1.0446439,1.1325082,4.0,2.230505,137.41293,13.0
1.5273346,9.0,1.5807358,1.3972031,3.0,1.274899,381.41016,21.0
1.3538306,6.0,1.46649,1.4036193,6.0,0.9171237,112.63232,29.0
1.3479272,8.0,1.7239752,1.8848548,5.0,0.5540717,563.6939,26.0
1.4147696,7.0,1.6342024,1.0388496,5.0,2.227249,926.9521,21.0
1.2702923,7.0,1.8780779,1.5515574,5.0,0.17086281,757.68176,28.0
0.9988645,7.0,1.9000137,1.9685254,7.0,0.9752226,976.8966,22.0
1.5051914,10.0,1.3698871,1.7832062,3.0,0.8500037,532.7069,4.0
1.5474898,10.0,1.4213055,1.9246358,6.0,0.35242724,654.60425,13.0
1.4030707,9.0,1.9212881,1.0568441,6.0,3.1269085,558.83856,19.0
1.4609804,9.0,1.7077476,1.4526395,5.0,0.47951692,582.2283,18.0
1.4588422,5.0,1.7216872,1.1922907,5.0,0.18484133,391.72498,29.0
1.1503124,4.0,1.8521132,1.7800598,3.0,2.7481954,68.7384,17.0
1.4700583,10.0,1.8816077,1.9198937,3.0,1.4940915,441.5424,16.0
1.3195302,8.0,1.7934295,1.713448,5.0,2.9099996,101.57752,29.0
1.4739062,9.0,1.2018187,1.011378,5.0,2.8762105,699.3387,20.0
1.5947965,6.0,1.6302109,1.4320353,7.0,0.9327696,547.18805,8.0
1.4850025,7.0,1.5510972,1.6582032,4.0,0.48983264,663.52954,7.0
1.5833817,6.0,1.300459,1.9664834,5.0,0.46055537,841.19507,16.0
1.6126338,5.0,1.0997869,1.8616614,5.0,1.3408166,875.3322,16.0
1.3523778,8.0,1.8378421,1.9397055,7.0,1.488566,706.7123,13.0
1.5442683,8.0,1.0884503,1.05026,4.0,1.0144594,500.82028,26.0
1.2534558,11.0,1.9010618,1.2485293,3.0,2.2789674,141.35088,16.0
1.1642522,7.0,1.6589382,1.5917062,7.0,0.48974165,51.355217,25.0
1.2357475,8.0,1.988749,1.6760881,5.0,2.6339169,875.2387,21.0
1.5322996,11.0,1.1424037,1.4113916,6.0,2.4465,346.5018,27.0
1.4612008,3.0,1.5323793,1.8136895,7.0,2.1640036,677.34106,19.0
1.4667835,7.0,1.9808568,1.6685613,6.0,0.1416268,606.91077,10.0
1.148154,10.0,1.4118831,1.0802274,8.0,0.70814645,69.448074,13.0
1.2123297,6.0,1.2269129,1.1586418,6.0,2.8154466,93.539246,23.0
1.4667361,7.0,1.9417841,1.2912489,7.0,2.2282634,805.30273,5.0
1.6182293,6.0,1.1937053,1.8473879,3.0,1.9341546,924.15094,19.0
1.5831453,4.0,1.2190084,1.7847669,7.0,0.8318336,745.5994,10.0
1.5012879,8.0,1.4291718,1.646515,6.0,1.8711194,560.7383,23.0
1.371197,8.0,1.703488,1.5059292,4.0,0.08604741,554.93024,5.0
1.4350113,10.0,1.8576983,1.3303602,7.0,2.886815,598.2265,8.0
1.5802618,10.0,1.189848,1.3642023,4.0,2.6379256,872.4724,18.0
1.3396366,10.0,1.5949527,1.6933241,5.0,1.4290326,201.51366,8.0
1.2596864,7.0,1.0394536,1.3942173,8.0,1.9695642,116.63397,11.0
1.4613023,6.0,1.695966,1.750476,5.0,0.13468648,451.2015,10.0
1.3902307,11.0,1.4576786,1.8945853,5.0,0.39703995,973.8237,20.0
1.5526832,4.0,1.9754368,1.8816403,7.0,1.1274469,417.4744,12.0
1.4610353,9.0,1.780577,1.0589104,5.0,1.9750764,606.562,15.0
1.4961464,8.0,1.6842366,1.1736057,3.0,0.21518403,986.9912,14.0
1.3876625,8.0,1.7788702,1.3907783,4.0,2.4234,549.83545,30.0
1.2479557,8.0,1.9714607,1.5794916,6.0,2.7209642,578.65625,25.0
1.3605287,11.0,1.2497584,1.0586008,8.0,2.4209816,729.138,18.0
1.3992811,11.0,1.9661422,1.9623164,5.0,2.424136,544.3618,3.0
1.5167023,3.0,1.2911322,1.1035812,8.0,2.1982992,382.11124,13.0
1.5180216,6.0,1.3029743,1.8390836,8.0,2.4141161,739.361,13.0
1.3299099,7.0,1.9670316,1.793145,6.0,1.9571658,397.2724,24.0
1.3445351,8.0,1.3771718,1.138612,8.0,3.0186095,282.25845,6.0
1.4153461,9.0,1.0566602,1.7055148,4.0,0.36017722,444.59036,5.0
1.4994845,4.0,1.3080391,1.8285726,8.0,0.69073236,684.0835,19.0
1.4140435,10.0,1.8149731,1.0847586,4.0,2.1671202,651.3358,15.0
1.2302171,5.0,1.9026188,1.191649,6.0,0.6511642,151.93658,5.0
1.4696054,10.0,1.4647208,1.7815387,5.0,0.1268108,308.27866,17.0
1.3876202,8.0,1.9934279,1.1704321,5.0,0.39419234,183.57028,18.0
1.2992746,7.0,1.1859564,1.3244814,4.0,2.9488442,187.83362,12.0
1.2088246,7.0,1.2565137,1.7420352,4.0,2.311348,143.10806,8.0
1.5307877,10.0,1.3506707,1.6259133,4.0,2.6177144,366.7355,27.0
1.1630273,7.0,1.4342464,1.2188176,7.0,2.837404,156.1882,9.0
1.525171,11.0,1.297547,1.6542065,5.0,0.45517573,315.7056,21.0
1.5573064,5.0,1.1175394,1.0828525,6.0,2.605801,543.53424,11.0
1.4590983,5.0,1.9509838,1.715908,3.0,1.2560992,831.54016,25.0
1.5352275,7.0,1.5928878,1.8822968,8.0,0.71711767,412.51624,8.0
1.4541994,9.0,1.5903876,1.4716672,7.0,1.1614127,298.66763,10.0
1.2765607,4.0,1.9771867,1.8175936,7.0,2.8553119,105.569244,25.0
1.4199489,7.0,1.8981478,1.8596019,7.0,2.534285,548.602,13.0
1.4998881,11.0,1.9121314,1.8457087,6.0,1.2192987,559.1911,4.0
1.4853865,5.0,1.7324058,1.8277512,3.0,1.4416969,255.9457,23.0
1.4206384,10.0,1.5760418,1.4004062,7.0,2.426759,627.9518,14.0
1.3756733,6.0,1.3763374,1.7268249,6.0,2.7158105,964.707,22.0
1.5618684,8.0,1.5068513,1.970822,8.0,1.0276903,746.94977,5.0
1.5164254,4.0,1.8860998,1.5334191,5.0,0.75833255,868.06573,10.0
1.5632793,6.0,1.2418567,1.043878,7.0,0.26734117,451.44232,10.0
1.0707701,7.0,1.205386,1.2790452,6.0,0.93316823,55.43661,5.0
0.9351949,11.0,1.6495575,1.9941963,6.0,1.1254183,789.07294,28.0
1.6082611,6.0,1.2784493,1.5449923,5.0,2.0080814,488.0825,9.0
1.5173867,10.0,1.3063546,1.1231482,5.0,1.6959696,474.65225,18.0
1.1151581,11.0,1.7761,1.2420903,7.0,0.83468837,592.075,23.0
1.4363952,10.0,1.3546734,1.125645,8.0,2.7767599,196.60521,27.0
1.4952301,11.0,1.1969587,1.022124,7.0,1.5244323,477.61856,15.0
1.5335495,4.0,1.6530306,1.2998886,4.0,2.5938065,658.99445,19.0
1.5667146,4.0,1.2193861,1.7431768,4.0,2.239024,980.04535,12.0
1.2927699,8.0,1.6040679,1.8663712,7.0,0.6614101,498.10373,26.0
1.3624198,7.0,1.4793577,1.0263011,3.0,2.1582692,161.09583,21.0
1.6451471,8.0,1.2485547,1.4266446,4.0,1.8354399,760.89325,15.0
1.52459,8.0,1.6531006,1.8589921,4.0,0.5876674,807.90875,15.0
1.3390807,5.0,1.855311,1.9127073,8.0,0.50381917,566.1065,20.0
1.4073516,6.0,1.9603007,1.8075455,6.0,0.99819493,414.46106,19.0
1.3450717,11.0,1.2537172,1.2042398,7.0,2.803074,684.23706,26.0
1.2221539,6.0,1.984419,1.7650653,7.0,0.97985667,586.431,30.0
1.5374631,8.0,1.307631,1.9309847,8.0,0.49346575,284.78162,13.0
1.5253723,3.0,1.6107087,1.5415164,8.0,0.33645082,770.7397,6.0
1.5601859,9.0,1.5482208,1.7183318,7.0,1.5416291,540.3547,9.0
1.4700023,6.0,1.8994405,1.4011039,7.0,1.7860674,476.5858,5.0
1.5688099,9.0,1.3881602,1.0637127,4.0,1.6953095,333.90927,16.0
1.2282321,11.0,1.9491496,1.0511718,7.0,2.828312,940.6151,12.0
1.5882103,9.0,1.1092955,1.308773,7.0,1.4868813,379.62018,21.0
1.6113459,4.0,1.0182062,1.8845862,4.0,1.8735619,777.5534,19.0
1.5428553,3.0,1.8448124,1.4966266,3.0,1.935787,581.5615,21.0
1.1675726,7.0,1.7267615,1.4003313,7.0,2.6037066,782.5135,27.0
1.2201746,11.0,1.3736356,1.382801,6.0,2.8492725,837.65466,28.0
1.5355916,4.0,1.6212178,1.1607137,4.0,0.9190098,629.1351,14.0
1.3365971,4.0,1.4872733,1.3421444,3.0,2.909354,534.79425,5.0
1.5857022,4.0,1.1456423,1.7265623,5.0,0.9692254,936.0557,7.0
1.1236955,9.0,1.9251032,1.9873464,4.0,2.0058217,89.94551,9.0
1.44738,9.0,1.3750186,1.8539685,6.0,2.578898,489.08124,28.0
1.313638,11.0,1.9068105,1.0055854,6.0,0.6123973,579.9425,12.0
1.2948811,9.0,1.8286147,1.465174,4.0,1.4238718,696.35156,28.0
1.4269891,6.0,1.732044,1.5808259,5.0,2.4831502,538.3456,28.0
1.3855346,7.0,1.7066965,1.7494497,6.0,1.1727679,795.7925,16.0
1.3824083,5.0,1.1206498,1.9406738,7.0,2.476464,941.3378,28.0
1.4957178,9.0,1.2874889,1.8650596,8.0,0.5774721,481.52774,3.0
1.5942755,7.0,1.4495702,1.7870214,8.0,2.7371912,739.10675,4.0
1.4080015,11.0,1.7976388,1.237383,3.0,0.50733453,373.1023,22.0
1.55374,3.0,1.0471421,1.159822,6.0,1.4184506,252.26541,29.0
1.5669633,9.0,1.2675259,1.6120093,8.0,2.394666,399.37445,11.0
1.4559343,5.0,1.125251,1.2770797,4.0,1.6112193,146.26323,27.0
1.3450502,7.0,1.0502707,1.4686356,5.0,2.0460365,140.19096,17.0
1.4104216,9.0,1.6368736,1.0127759,4.0,2.8245533,562.1093,27.0
1.4497833,6.0,1.1843656,1.9994138,7.0,0.5791123,889.61066,23.0
1.2233138,8.0,1.8449674,1.1389548,7.0,2.3901777,888.9062,23.0
1.3243227,11.0,1.822353,1.3251541,5.0,2.8351068,404.5413,30.0
1.2391974,10.0,1.9969667,1.5496392,7.0,1.4281855,421.48178,26.0
1.611289,5.0,1.0530536,1.4527863,5.0,0.90999025,782.6952,9.0
1.595058,6.0,1.1294569,1.4534359,5.0,3.0144095,839.03375,16.0
1.2774892,3.0,1.1232146,1.6533978,6.0,0.39276448,97.313446,21.0
1.571183,10.0,1.3433688,1.4186862,6.0,1.4583443,553.55505,12.0
1.5824425,11.0,1.3868551,1.991818,3.0,2.354378,602.6852,24.0
1.3925433,7.0,1.3138702,1.2466322,7.0,1.754656,155.40044,21.0
1.45523,4.0,1.0952022,1.718781,8.0,2.8462894,708.33984,27.0
1.3966438,10.0,1.6562792,1.503505,8.0,0.75345635,436.13016,13.0
1.355691,7.0,1.5462029,1.8483032,5.0,1.6903366,759.2371,27.0
1.5317736,5.0,1.4401507,1.1527611,3.0,1.8340174,725.7875,28.0
1.3968278,9.0,1.438422,1.6774604,4.0,1.3361822,233.53033,9.0
1.5482156,5.0,1.3522854,1.7298485,6.0,2.7149072,960.40894,11.0
1.3150947,10.0,1.8810219,1.2531496,5.0,1.1956998,855.03107,12.0
1.5532001,9.0,1.5105053,1.2864417,5.0,2.7546618,948.9903,8.0
1.5158207,8.0,1.2474993,1.1234206,8.0,0.23344555,340.02414,8.0
1.498884,8.0,1.3718221,1.5601151,7.0,0.04625329,425.45282,20.0
1.5636439,6.0,1.5933248,1.1929209,3.0,1.1227496,902.4995,14.0
1.4186109,10.0,1.4476094,1.0964092,7.0,2.0988636,563.24316,24.0
1.399095,9.0,1.61551,1.4096712,5.0,1.4673752,910.4553,15.0
1.5232418,10.0,1.079544,1.2960999,7.0,0.54816544,464.25882,22.0
1.127345,10.0,1.4111356,1.8661315,4.0,0.5142767,54.29389,21.0
1.4010782,4.0,1.9135052,1.2916436,5.0,2.6686041,920.67267,22.0
1.500484,7.0,1.4918181,1.435395,8.0,2.1939578,433.53638,15.0
1.2770737,4.0,1.804437,1.7769164,6.0,1.3162808,69.94379,29.0
1.4249836,10.0,1.5029662,1.5591116,5.0,2.71622,724.1049,23.0
1.3538185,9.0,1.0773438,1.958829,4.0,2.5460489,129.60353,30.0
1.4082342,7.0,1.5697021,1.7865541,7.0,1.1747622,141.10764,26.0
1.5334877,7.0,1.5401301,1.2223834,5.0,0.31531504,855.7354,8.0
1.3530262,6.0,1.3272523,1.3391834,7.0,1.3444085,220.34727,4.0
1.5886153,9.0,1.1377995,1.502953,5.0,1.8370775,885.7276,15.0
1.2406465,8.0,1.7982792,1.7822795,6.0,0.73786384,108.37174,16.0
1.4746923,6.0,1.6627048,1.0603341,3.0,0.73513746,789.45264,27.0
1.664236,11.0,1.1935489,1.3666921,3.0,1.1005976,977.5794,12.0
1.4405386,8.0,1.7732596,1.0003273,4.0,1.8172755,277.20755,17.0
0.9198085,11.0,1.9964314,1.5567206,7.0,2.6435719,982.277,20.0
1.4988805,9.0,1.3536757,1.4480523,4.0,0.1729836,781.2608,11.0
1.4392238,11.0,1.3686153,1.4102871,8.0,1.7059137,728.7256,14.0
1.3608941,11.0,1.175664,1.5052941,8.0,0.7860621,201.0501,6.0
1.2111069,10.0,1.33383,1.9295317,8.0,0.27806386,833.7617,28.0
1.4816409,6.0,1.9612412,1.3102852,4.0,2.9259076,572.7195,10.0
1.4117948,10.0,1.4939349,1.3338176,5.0,0.43534547,659.85706,19.0
1.4183799,7.0,1.7561134,1.9305543,3.0,0.7041978,181.11096,29.0
1.44198,11.0,1.5390866,1.6827003,6.0,2.8107321,282.57526,28.0
1.1522696,7.0,1.7308342,1.5926028,7.0,0.31485716,51.571262,21.0
1.1980648,9.0,1.9067748,1.4847677,7.0,1.6787716,758.91046,22.0
1.6160963,8.0,1.002083,1.7358122,3.0,2.6785097,891.2319,12.0
1.3440604,6.0,1.7830032,1.9766821,8.0,2.3616126,133.22491,27.0
1.2507331,10.0,1.5503416,1.5178192,7.0,0.9124753,84.524506,23.0
1.4427711,11.0,1.5321645,1.1298444,5.0,2.1089303,446.44476,16.0
1.4591264,8.0,1.2282046,1.6624037,3.0,2.754094,278.1732,18.0
1.5304221,9.0,1.5025321,1.1287367,7.0,1.9513224,986.41516,5.0
1.5880789,8.0,1.4034119,1.6593891,7.0,1.7528518,792.9458,7.0
1.2508059,9.0,1.2920592,1.0560725,8.0,0.5108471,158.10054,9.0
1.4843881,11.0,1.2554584,1.0858742,5.0,0.14820567,254.25816,17.0
1.4121848,5.0,1.9752489,1.371744,8.0,1.0556301,277.4944,22.0
1.4153014,8.0,1.7462261,1.911008,6.0,0.3912527,677.9268,14.0
1.557052,10.0,1.2415105,1.4562023,8.0,0.3052403,655.7898,6.0
1.4326895,8.0,1.8134171,1.7379711,6.0,0.4415459,411.2367,17.0
1.5240625,4.0,1.3323395,1.066235,4.0,2.4455566,440.22845,17.0
1.2783961,10.0,1.1439126,1.0374272,7.0,3.0655332,974.6448,22.0
1.3913287,4.0,1.9225875,1.1037872,6.0,0.23454155,579.24207,30.0
1.5572743,6.0,1.2350627,1.6326561,5.0,2.7316594,503.85544,11.0
1.5593673,5.0,1.320317,1.808559,8.0,0.6778498,284.33945,17.0
1.3513573,6.0,1.9601439,1.4297042,7.0,2.1453326,476.3242,24.0
1.5475345,5.0,1.4570909,1.918579,6.0,0.3728011,959.91766,4.0
1.6136756,7.0,1.2504011,1.6568365,3.0,0.82342124,495.56595,18.0
1.4457701,5.0,1.6643481,1.6655166,3.0,1.3915162,235.78976,20.0
1.3595027,9.0,1.9254075,1.6622688,4.0,1.9936249,353.5558,21.0
1.5405812,5.0,1.1680723,1.1333627,5.0,2.5834885,580.14233,10.0
1.0553615,11.0,1.8958898,1.860091,7.0,0.23844887,788.4768,29.0
1.5040904,6.0,1.0809498,1.8264638,6.0,1.8618051,514.86365,3.0
1.5926867,7.0,1.4309977,1.6208577,4.0,1.2679701,606.78925,11.0
1.3344431,7.0,1.9635472,1.1134601,8.0,1.2339534,685.93335,20.0
1.461964,3.0,1.5273845,1.4873528,6.0,2.9225488,618.32135,23.0
1.6821183,9.0,1.0141584,1.6906006,4.0,1.4098854,704.9942,14.0
1.5255111,6.0,1.1790683,1.7399657,3.0,1.5908967,341.15836,13.0
1.5570647,5.0,1.0258417,1.753376,4.0,1.3590492,280.62292,20.0
1.3821714,4.0,1.9426285,1.2681929,4.0,3.0510154,402.40448,6.0
1.3441995,10.0,1.9602823,1.8789941,8.0,2.4583821,319.77502,10.0
1.6292986,10.0,1.613353,1.2075069,5.0,1.1388903,951.2183,3.0
1.5243194,6.0,1.9413339,1.5689917,6.0,0.7938424,482.44696,8.0
1.3739495,9.0,1.044052,1.2091326,6.0,1.0118139,181.04329,10.0
1.5048623,5.0,1.6899976,1.7075771,3.0,0.03790367,725.8838,18.0
1.4718784,7.0,1.9245229,1.3030031,8.0,0.14453131,807.3967,7.0
1.4756488,11.0,1.5214797,1.6532837,6.0,2.1065247,986.683,10.0
1.5141289,9.0,1.072148,1.2569543,4.0,3.1212132,583.14935,4.0
1.1787255,10.0,1.5830933,1.4223076,3.0,3.0074582,149.33049,8.0
1.5693407,6.0,1.7604995,1.2750531,5.0,1.0974777,774.5834,12.0
1.4629691,7.0,1.9053538,1.2802724,5.0,0.3232412,528.2843,11.0
1.3797864,3.0,1.7121639,1.5268213,7.0,1.0293783,928.0898,23.0
1.4398321,3.0,1.8951648,1.9131311,6.0,2.4826567,173.44362,23.0
1.4590193,6.0,1.5989786,1.7091717,4.0,2.2341287,304.23996,12.0
1.4571812,3.0,1.2048703,1.5157114,4.0,1.3491795,265.99622,17.0
1.3766202,6.0,1.9846334,1.4468125,7.0,2.4436827,326.99902,6.0
1.5565268,4.0,1.3917099,1.9901465,4.0,0.8530838,633.505,30.0
1.6389269,6.0,1.1502627,1.1864008,7.0,1.2812537,580.77686,8.0
1.3907402,4.0,1.7325504,1.8525823,7.0,0.047887906,119.12321,28.0
1.5239621,6.0,1.4206655,1.9763979,6.0,0.28070092,487.59628,19.0
1.4736526,5.0,1.6062188,1.4498848,6.0,1.4027373,752.0357,17.0
1.3190879,10.0,1.7681957,1.0582021,6.0,1.0764472,100.24603,28.0
1.2637546,5.0,1.5667597,1.6877017,7.0,0.19758151,164.81245,6.0
1.5345261,4.0,1.6367308,1.8242083,4.0,2.6895735,491.47485,28.0
1.4879826,7.0,1.4154608,1.8817806,4.0,0.047229312,503.00827,16.0
1.2632174,3.0,1.9054852,1.6309568,5.0,0.120616555,82.79275,26.0
1.5974172,4.0,1.1190511,1.8012757,5.0,2.5680954,746.6374,8.0
1.375026,5.0,1.0496405,1.3809998,4.0,0.7595779,238.70476,6.0
1.6088575,5.0,1.0559369,1.4112257,4.0,1.5939068,628.71265,29.0
1.1900798,9.0,1.5270717,1.4289157,7.0,3.0401921,126.20201,12.0
1.5721071,7.0,1.5140811,1.5845679,4.0,2.1536307,604.9482,10.0
1.3422465,4.0,1.9632751,1.1383128,5.0,0.75843585,977.7706,26.0
1.0651169,5.0,1.3335083,1.8271348,4.0,2.2996826,79.836365,10.0
1.5242931,6.0,1.9474219,1.8668315,6.0,1.7171223,852.6145,8.0
1.3569021,5.0,1.6072192,1.4905818,5.0,2.7513065,325.7472,8.0
1.3780277,6.0,1.8585273,1.5675089,7.0,1.5206451,200.28058,19.0
1.4929316,3.0,1.4568675,1.4989748,6.0,1.9302037,564.2007,25.0
1.6129787,7.0,1.2773858,1.9417611,8.0,1.7526759,480.95102,8.0
1.4618764,8.0,1.6918125,1.131105,6.0,1.6076261,510.6113,15.0
1.513508,9.0,1.6147199,1.1708059,4.0,2.012996,903.2765,14.0
1.250198,8.0,1.7190335,1.2635124,7.0,2.72394,911.792,22.0
1.383573,5.0,1.0323337,1.0864682,4.0,1.1179992,224.15051,9.0
1.4138825,8.0,1.5256594,1.3559369,4.0,0.35314104,354.1365,6.0
1.3566109,8.0,1.2383842,1.7827697,7.0,0.5607012,105.33253,26.0
1.0835882,8.0,1.9392546,1.7450542,4.0,2.0708303,952.0172,28.0
1.4770184,8.0,1.1900936,1.7961187,4.0,0.2887718,927.8828,28.0
1.3012632,4.0,1.594026,1.100777,7.0,1.6791546,957.8382,25.0
1.1726472,8.0,1.2618774,1.1710603,7.0,2.7650847,52.623314,27.0
1.3551229,6.0,1.9992543,1.6247188,4.0,1.1491622,157.46294,19.0
1.6809465,9.0,1.2433553,1.592284,6.0,1.4479717,693.88336,6.0
1.363323,5.0,1.9673702,1.1972529,7.0,1.6391798,330.1041,4.0
1.497159,3.0,1.6143813,1.3827763,6.0,0.8020894,956.6937,14.0
1.4903301,8.0,1.7290179,1.5333245,7.0,2.1891804,608.03595,5.0
1.6012502,9.0,1.2456686,1.6168933,3.0,1.2189753,271.6156,25.0
1.1599398,4.0,1.0000559,1.8489451,6.0,1.6801585,65.25475,21.0
1.4929687,5.0,1.8272389,1.9944961,7.0,2.9757712,445.1789,9.0
